index,date,country,province,confirmed,deaths,recovered
707,2020-03-03,Australia,New South Wales,7.0,0.0,0.0
708,2020-03-04,Australia,New South Wales,9.0,1.0,0.0
709,2020-03-05,Australia,New South Wales,0.0,0.0,0.0
710,2020-03-06,Australia,New South Wales,4.0,0.0,0.0
711,2020-03-07,Australia,New South Wales,2.0,0.0,0.0
712,2020-03-08,Australia,New South Wales,10.0,1.0,0.0
713,2020-03-09,Australia,New South Wales,10.0,0.0,0.0
714,2020-03-10,Australia,New South Wales,7.0,0.0,0.0
715,2020-03-11,Australia,New South Wales,10.0,0.0,0.0
716,2020-03-12,Australia,New South Wales,0.0,0.0,0.0
717,2020-03-13,Australia,New South Wales,27.0,0.0,0.0
718,2020-03-14,Australia,New South Wales,20.0,0.0,0.0
719,2020-03-15,Australia,New South Wales,22.0,0.0,0.0
720,2020-03-16,Australia,New South Wales,37.0,0.0,0.0
721,2020-03-17,Australia,New South Wales,39.0,2.0,0.0
722,2020-03-18,Australia,New South Wales,57.0,1.0,0.0
723,2020-03-19,Australia,New South Wales,40.0,0.0,0.0
724,2020-03-20,Australia,New South Wales,46.0,1.0,0.0
725,2020-03-21,Australia,New South Wales,83.0,0.0,0.0
726,2020-03-22,Australia,New South Wales,233.0,0.0,0.0
727,2020-03-23,Australia,New South Wales,0.0,0.0,0.0
728,2020-03-24,Australia,New South Wales,149.0,1.0,0.0
729,2020-03-25,Australia,New South Wales,211.0,0.0,0.0
730,2020-03-26,Australia,New South Wales,190.0,0.0,0.0
731,2020-03-27,Australia,New South Wales,186.0,0.0,0.0
732,2020-03-28,Australia,New South Wales,212.0,1.0,0.0
733,2020-03-29,Australia,New South Wales,174.0,0.0,0.0
734,2020-03-30,Australia,New South Wales,241.0,0.0,0.0
735,2020-03-31,Australia,New South Wales,0.0,0.0,0.0
736,2020-04-01,Australia,New South Wales,150.0,1.0,0.0
737,2020-04-02,Australia,New South Wales,116.0,1.0,0.0
738,2020-04-03,Australia,New South Wales,91.0,2.0,0.0
739,2020-04-04,Australia,New South Wales,104.0,0.0,0.0
740,2020-01-22,Australia,Northern Territory,0.0,0.0,0.0
741,2020-01-23,Australia,Northern Territory,0.0,0.0,0.0
742,2020-01-24,Australia,Northern Territory,0.0,0.0,0.0
743,2020-01-25,Australia,Northern Territory,0.0,0.0,0.0
744,2020-01-26,Australia,Northern Territory,0.0,0.0,0.0
745,2020-01-27,Australia,Northern Territory,0.0,0.0,0.0
746,2020-01-28,Australia,Northern Territory,0.0,0.0,0.0
747,2020-01-29,Australia,Northern Territory,0.0,0.0,0.0
748,2020-01-30,Australia,Northern Territory,0.0,0.0,0.0
749,2020-01-31,Australia,Northern Territory,0.0,0.0,0.0
750,2020-02-01,Australia,Northern Territory,0.0,0.0,0.0
751,2020-02-02,Australia,Northern Territory,0.0,0.0,0.0
752,2020-02-03,Australia,Northern Territory,0.0,0.0,0.0
753,2020-02-04,Australia,Northern Territory,0.0,0.0,0.0
754,2020-02-05,Australia,Northern Territory,0.0,0.0,0.0
755,2020-02-06,Australia,Northern Territory,0.0,0.0,0.0
756,2020-02-07,Australia,Northern Territory,0.0,0.0,0.0
757,2020-02-08,Australia,Northern Territory,0.0,0.0,0.0
758,2020-02-09,Australia,Northern Territory,0.0,0.0,0.0
759,2020-02-10,Australia,Northern Territory,0.0,0.0,0.0
760,2020-02-11,Australia,Northern Territory,0.0,0.0,0.0
761,2020-02-12,Australia,Northern Territory,0.0,0.0,0.0
762,2020-02-13,Australia,Northern Territory,0.0,0.0,0.0
763,2020-02-14,Australia,Northern Territory,0.0,0.0,0.0
764,2020-02-15,Australia,Northern Territory,0.0,0.0,0.0
765,2020-02-16,Australia,Northern Territory,0.0,0.0,0.0
766,2020-02-17,Australia,Northern Territory,0.0,0.0,0.0
767,2020-02-18,Australia,Northern Territory,0.0,0.0,0.0
768,2020-02-19,Australia,Northern Territory,0.0,0.0,0.0
769,2020-02-20,Australia,Northern Territory,0.0,0.0,0.0
770,2020-02-21,Australia,Northern Territory,0.0,0.0,0.0
771,2020-02-22,Australia,Northern Territory,0.0,0.0,0.0
772,2020-02-23,Australia,Northern Territory,0.0,0.0,0.0
773,2020-02-24,Australia,Northern Territory,0.0,0.0,0.0
774,2020-02-25,Australia,Northern Territory,0.0,0.0,0.0
775,2020-02-26,Australia,Northern Territory,0.0,0.0,0.0
776,2020-02-27,Australia,Northern Territory,0.0,0.0,0.0
777,2020-02-28,Australia,Northern Territory,0.0,0.0,0.0
778,2020-02-29,Australia,Northern Territory,0.0,0.0,0.0
779,2020-03-01,Australia,Northern Territory,0.0,0.0,0.0
780,2020-03-02,Australia,Northern Territory,0.0,0.0,0.0
781,2020-03-03,Australia,Northern Territory,0.0,0.0,0.0
782,2020-03-04,Australia,Northern Territory,1.0,0.0,0.0
783,2020-03-05,Australia,Northern Territory,0.0,0.0,0.0
784,2020-03-06,Australia,Northern Territory,-1.0,0.0,0.0
785,2020-03-07,Australia,Northern Territory,0.0,0.0,0.0
786,2020-03-08,Australia,Northern Territory,0.0,0.0,0.0
787,2020-03-09,Australia,Northern Territory,0.0,0.0,0.0
788,2020-03-10,Australia,Northern Territory,1.0,0.0,0.0
789,2020-03-11,Australia,Northern Territory,0.0,0.0,0.0
790,2020-03-12,Australia,Northern Territory,0.0,0.0,0.0
791,2020-03-13,Australia,Northern Territory,0.0,0.0,0.0
792,2020-03-14,Australia,Northern Territory,0.0,0.0,0.0
793,2020-03-15,Australia,Northern Territory,0.0,0.0,0.0
794,2020-03-16,Australia,Northern Territory,0.0,0.0,0.0
795,2020-03-17,Australia,Northern Territory,0.0,0.0,0.0
796,2020-03-18,Australia,Northern Territory,0.0,0.0,0.0
797,2020-03-19,Australia,Northern Territory,0.0,0.0,0.0
798,2020-03-20,Australia,Northern Territory,2.0,0.0,0.0
799,2020-03-21,Australia,Northern Territory,0.0,0.0,0.0
800,2020-03-22,Australia,Northern Territory,2.0,0.0,0.0
801,2020-03-23,Australia,Northern Territory,0.0,0.0,0.0
802,2020-03-24,Australia,Northern Territory,1.0,0.0,0.0
803,2020-03-25,Australia,Northern Territory,0.0,0.0,0.0
804,2020-03-26,Australia,Northern Territory,6.0,0.0,0.0
805,2020-03-27,Australia,Northern Territory,0.0,0.0,0.0
806,2020-03-28,Australia,Northern Territory,3.0,0.0,0.0
807,2020-03-29,Australia,Northern Territory,0.0,0.0,0.0
808,2020-03-30,Australia,Northern Territory,0.0,0.0,0.0
809,2020-03-31,Australia,Northern Territory,2.0,0.0,0.0
810,2020-04-01,Australia,Northern Territory,2.0,0.0,0.0
811,2020-04-02,Australia,Northern Territory,2.0,0.0,0.0
812,2020-04-03,Australia,Northern Territory,1.0,0.0,0.0
813,2020-04-04,Australia,Northern Territory,4.0,0.0,1.0
814,2020-01-22,Australia,Queensland,0.0,0.0,0.0
815,2020-01-23,Australia,Queensland,0.0,0.0,0.0
816,2020-01-24,Australia,Queensland,0.0,0.0,0.0
817,2020-01-25,Australia,Queensland,0.0,0.0,0.0
818,2020-01-26,Australia,Queensland,0.0,0.0,0.0
819,2020-01-27,Australia,Queensland,0.0,0.0,0.0
820,2020-01-28,Australia,Queensland,0.0,0.0,0.0
821,2020-01-29,Australia,Queensland,1.0,0.0,0.0
822,2020-01-30,Australia,Queensland,2.0,0.0,0.0
823,2020-01-31,Australia,Queensland,-1.0,0.0,0.0
824,2020-02-01,Australia,Queensland,1.0,0.0,0.0
825,2020-02-02,Australia,Queensland,-1.0,0.0,0.0
826,2020-02-03,Australia,Queensland,0.0,0.0,0.0
827,2020-02-04,Australia,Queensland,1.0,0.0,0.0
828,2020-02-05,Australia,Queensland,0.0,0.0,0.0
829,2020-02-06,Australia,Queensland,1.0,0.0,0.0
830,2020-02-07,Australia,Queensland,1.0,0.0,0.0
831,2020-02-08,Australia,Queensland,0.0,0.0,0.0
832,2020-02-09,Australia,Queensland,0.0,0.0,0.0
833,2020-02-10,Australia,Queensland,0.0,0.0,0.0
834,2020-02-11,Australia,Queensland,0.0,0.0,0.0
835,2020-02-12,Australia,Queensland,0.0,0.0,0.0
836,2020-02-13,Australia,Queensland,0.0,0.0,0.0
837,2020-02-14,Australia,Queensland,0.0,0.0,0.0
838,2020-02-15,Australia,Queensland,0.0,0.0,0.0
839,2020-02-16,Australia,Queensland,0.0,0.0,0.0
840,2020-02-17,Australia,Queensland,0.0,0.0,0.0
841,2020-02-18,Australia,Queensland,0.0,0.0,0.0
842,2020-02-19,Australia,Queensland,0.0,0.0,0.0
843,2020-02-20,Australia,Queensland,0.0,0.0,0.0
844,2020-02-21,Australia,Queensland,0.0,0.0,1.0
845,2020-02-22,Australia,Queensland,0.0,0.0,0.0
846,2020-02-23,Australia,Queensland,0.0,0.0,0.0
847,2020-02-24,Australia,Queensland,0.0,0.0,0.0
848,2020-02-25,Australia,Queensland,0.0,0.0,0.0
849,2020-02-26,Australia,Queensland,0.0,0.0,0.0
850,2020-02-27,Australia,Queensland,0.0,0.0,0.0
851,2020-02-28,Australia,Queensland,0.0,0.0,0.0
852,2020-02-29,Australia,Queensland,4.0,0.0,0.0
853,2020-03-01,Australia,Queensland,0.0,0.0,0.0
854,2020-03-02,Australia,Queensland,0.0,0.0,0.0
855,2020-03-03,Australia,Queensland,2.0,0.0,0.0
856,2020-03-04,Australia,Queensland,0.0,0.0,0.0
857,2020-03-05,Australia,Queensland,2.0,0.0,7.0
858,2020-03-06,Australia,Queensland,0.0,0.0,0.0
859,2020-03-07,Australia,Queensland,0.0,0.0,0.0
860,2020-03-08,Australia,Queensland,2.0,0.0,0.0
861,2020-03-09,Australia,Queensland,0.0,0.0,0.0
862,2020-03-10,Australia,Queensland,3.0,0.0,0.0
863,2020-03-11,Australia,Queensland,2.0,0.0,0.0
864,2020-03-12,Australia,Queensland,0.0,0.0,0.0
865,2020-03-13,Australia,Queensland,15.0,0.0,0.0
866,2020-03-14,Australia,Queensland,11.0,0.0,0.0
867,2020-03-15,Australia,Queensland,15.0,0.0,0.0
868,2020-03-16,Australia,Queensland,7.0,0.0,0.0
869,2020-03-17,Australia,Queensland,10.0,0.0,0.0
870,2020-03-18,Australia,Queensland,16.0,0.0,0.0
871,2020-03-19,Australia,Queensland,50.0,0.0,0.0
872,2020-03-20,Australia,Queensland,40.0,0.0,0.0
873,2020-03-21,Australia,Queensland,37.0,0.0,0.0
